Function,T_1_1,T_1_3,T_2_1,T_2_3,M1,M2,L,ML1,SL1,ML2,SL2
20.8736,18,18,18,15,16.3571,25.1167,0.589823,0.705567,0.585147,0.691862,0.594648
20.8795,17,15,15,16,13.9052,27.4314,0.557547,0.700952,0.553039,0.728,0.562373
20.8879,19,18,16,20,18.8299,22.8213,0.57489,0.711783,0.592221,0.677043,0.557461
20.8903,17,17,16,16,16.5791,24.9404,0.577113,0.724286,0.593212,0.687619,0.561005
20.8925,18,18,19,16,15.2173,26.2239,0.582312,0.703549,0.588782,0.692,0.575654
20.8971,16,17,15,20,27.4897,14.7037,0.579451,0.764848,0.610002,0.656545,0.551514
20.8972,17,20,19,17,16.9021,24.6504,0.574977,0.75269,0.629579,0.642144,0.524951
20.9173,17,15,20,20,12.9474,28.4045,0.589794,0.687818,0.558089,0.7312,0.624047
20.9202,20,17,15,16,17.6113,24.0288,0.568627,0.675568,0.56664,0.720571,0.57081
20.9242,18,19,15,16,17.6667,23.9845,0.551429,0.73769,0.574746,0.657913,0.528833
20.9265,20,17,17,16,15.2411,26.2675,0.542037,0.667021,0.48269,0.728952,0.608407
20.9311,20,20,18,19,17.6509,24.0127,0.583046,0.707602,0.60485,0.664242,0.561474
20.934,18,20,19,19,18.3321,23.3783,0.56951,0.738527,0.603345,0.646788,0.537864
20.9341,16,18,15,18,26.5391,15.6685,0.569397,0.77343,0.608687,0.645689,0.533985
20.9347,15,15,17,16,16.4719,25.1274,0.558602,0.731182,0.561478,0.709895,0.555696
20.936,20,19,19,15,16.1341,25.447,0.579548,0.680424,0.592386,0.699604,0.565791
20.9391,18,17,15,20,19.4429,22.3446,0.579717,0.722103,0.582628,0.680182,0.576859
20.9406,16,19,17,19,25.6751,16.4929,0.587995,0.778815,0.637625,0.633768,0.544394
20.9432,19,16,15,19,15.1223,26.4116,0.574343,0.687495,0.564952,0.716916,0.584455
20.9453,19,20,19,17,16.9904,24.6607,0.541768,0.714568,0.565013,0.663588,0.518832
20.9493,16,18,16,15,24.2541,17.8446,0.562096,0.757237,0.584615,0.659862,0.541246
20.9554,18,15,17,19,12.2335,29.1491,0.549269,0.681843,0.529307,0.735797,0.571353
20.9609,19,19,20,17,16.786,24.883,0.577852,0.697344,0.571129,0.684731,0.584773
20.962,15,20,17,18,26.6023,15.6632,0.565289,0.815883,0.644815,0.610776,0.500141
20.9663,17,18,16,20,19.3625,22.4731,0.57568,0.751,0.603123,0.654435,0.550213
20.9725,19,15,16,17,14.4508,27.0992,0.569708,0.664141,0.536682,0.754701,0.60769
20.9794,20,20,18,20,19.3296,22.5292,0.570825,0.710265,0.591721,0.66112,0.550265
20.9852,19,16,15,17,14.8735,26.7267,0.567218,0.681758,0.559022,0.725926,0.576258
20.9857,15,19,17,15,24.1286,18.0332,0.589772,0.79013,0.638996,0.634725,0.546684
20.9895,15,16,15,18,22.6554,19.4245,0.58483,0.76668,0.617427,0.670634,0.554417
20.9907,20,19,20,20,17.4213,24.3438,0.574672,0.68928,0.591837,0.685167,0.556553
21.0028,17,19,18,16,16.0478,25.6578,0.530678,0.741419,0.56469,0.658087,0.497911
21.0052,19,18,16,18,22.5763,19.5292,0.5455,0.706109,0.52459,0.684267,0.566802
21.008,20,20,20,17,16.3954,25.3413,0.555579,0.69345,0.568602,0.677938,0.542274
21.0125,15,18,16,20,26.3839,15.9664,0.581543,0.798474,0.660041,0.631826,0.514137
21.0154,19,19,20,20,16.924,24.8591,0.570214,0.7055,0.579651,0.674333,0.560778
21.0156,19,19,15,19,20.1276,21.8499,0.58746,0.727055,0.586412,0.6592,0.588481
21.017,15,15,20,17,18.9578,22.9516,0.570379,0.716812,0.564799,0.718961,0.576116
21.0218,17,15,20,19,12.0872,29.4153,0.566468,0.684852,0.540912,0.736,0.594336
21.0236,20,18,16,15,18.3413,23.5435,0.574955,0.681031,0.568743,0.707678,0.581684
21.0242,16,15,15,17,20.8366,21.2005,0.579573,0.724557,0.581367,0.70961,0.577742
21.0264,16,17,17,20,24.4039,17.8533,0.574373,0.752407,0.590314,0.664545,0.559507
21.0267,17,19,18,15,13.8095,27.8069,0.573163,0.738384,0.600969,0.661451,0.546442
21.0295,19,20,17,20,19.429,22.5332,0.565,0.732742,0.594321,0.6472,0.537368
21.0381,15,17,19,18,24.652,17.643,0.523707,0.756266,0.493989,0.667907,0.552604
21.0396,19,19,17,17,18.2624,23.6486,0.558982,0.711419,0.567985,0.673376,0.54998
21.0412,19,20,18,19,17.793,24.0926,0.565552,0.724947,0.585142,0.653737,0.546773
21.0458,19,19,18,16,16.1591,25.6366,0.565289,0.703851,0.577544,0.680696,0.552819
21.0487,16,17,16,18,27.6068,14.8877,0.595455,0.752025,0.652336,0.667721,0.541593
21.0509,18,15,16,17,14.2001,27.4869,0.566997,0.680693,0.541497,0.741195,0.595777
21.0563,18,19,18,20,17.5394,24.3602,0.573944,0.7334,0.621103,0.656167,0.528736
21.058,17,20,16,19,21.6887,20.4655,0.558501,0.776464,0.617485,0.625616,0.506876
21.0701,20,19,15,16,16.3994,25.458,0.564158,0.700832,0.574929,0.680522,0.553078
21.073,16,19,19,15,22.8879,19.368,0.561902,0.753759,0.59467,0.65389,0.53155
21.082,19,19,20,18,17.6704,24.287,0.569287,0.700062,0.57337,0.681191,0.565112
21.0937,16,18,17,15,21.9587,20.2811,0.553371,0.751111,0.544322,0.663908,0.562014
21.0939,20,20,18,16,18.7518,23.2942,0.560793,0.699612,0.569461,0.674,0.551983
21.0971,15,19,15,19,26.5622,15.963,0.560249,0.81816,0.642972,0.615411,0.491832
21.0973,18,19,15,15,17.3434,24.624,0.57931,0.73469,0.617906,0.661275,0.54163
21.0992,15,19,18,17,26.7636,15.7778,0.538976,0.790038,0.610892,0.63243,0.476248
21.1003,17,19,19,20,16.6397,25.2908,0.573701,0.747897,0.571429,0.649,0.575831
21.1005,15,19,17,18,24.5496,17.8602,0.575235,0.800299,0.625916,0.625702,0.532093
21.1026,15,20,20,17,27.086,15.4816,0.577295,0.791812,0.653156,0.62433,0.512913
21.1121,16,16,16,17,23.8173,18.5708,0.570016,0.733762,0.582084,0.691753,0.558059
21.1217,16,20,17,19,28.1386,14.5298,0.570695,0.79363,0.648939,0.618667,0.504224
21.1217,18,15,17,18,14.1423,27.6785,0.568397,0.67891,0.538544,0.740718,0.601508
21.124,19,18,20,20,17.7177,24.324,0.581178,0.693,0.564935,0.692348,0.597984
21.1281,19,16,18,17,13.5152,28.2799,0.590116,0.66833,0.568877,0.738963,0.613961
21.1403,15,16,15,16,20.7784,21.4802,0.562741,0.75972,0.560298,0.6786,0.565079
21.1419,15,18,17,16,21.3964,20.9029,0.563089,0.777935,0.618817,0.648545,0.512888
21.1421,16,15,15,18,21.1265,21.1569,0.57093,0.727861,0.586291,0.705026,0.555342
21.1425,19,20,15,15,19.1284,23.0346,0.566865,0.728769,0.589324,0.655326,0.545125
21.1454,15,20,16,15,25.7767,16.7945,0.555487,0.812882,0.620892,0.615242,0.500831
21.1538,18,15,16,16,11.669,30.0641,0.562879,0.677727,0.546522,0.746316,0.581268
21.1588,16,19,15,15,27.2393,15.4466,0.572917,0.778709,0.631381,0.638418,0.521349
21.1589,18,15,15,19,15.6246,26.3581,0.565711,0.691517,0.561064,0.726886,0.570742
21.1634,18,16,16,20,16.488,25.5556,0.556358,0.703227,0.55957,0.704381,0.55303
21.1643,15,15,17,19,18.6601,23.5168,0.575862,0.741351,0.583981,0.696304,0.567895
21.167,17,20,18,20,19.896,22.361,0.574284,0.767512,0.633518,0.62992,0.521961
21.1713,20,20,16,18,21.5464,20.819,0.565368,0.714187,0.586435,0.660245,0.544651
21.1741,15,15,16,15,20.2317,22.0594,0.560997,0.733934,0.565445,0.709973,0.556499
21.1796,17,15,18,19,13.1501,28.7228,0.560964,0.694709,0.569659,0.727089,0.551506
21.1856,18,17,20,18,17.6178,24.5373,0.568297,0.69137,0.574723,0.708279,0.561501
21.186,15,15,18,17,20.5623,21.7719,0.569302,0.7285,0.593833,0.709818,0.544589
21.1866,17,20,16,15,17.9711,24.2073,0.570807,0.764036,0.617464,0.637137,0.5286
21.1875,18,16,15,17,16.308,25.7715,0.576861,0.69931,0.584677,0.713086,0.568568
21.1926,19,20,19,15,17.306,24.8438,0.608108,0.709074,0.597126,0.670147,0.619218
21.1936,17,15,19,18,13.9306,28.0168,0.573762,0.686724,0.531757,0.73641,0.619683
21.1954,17,16,17,17,14.6697,27.3258,0.569714,0.707788,0.564701,0.708938,0.574925
21.1994,18,15,15,15,13.5576,28.3784,0.561988,0.679517,0.534103,0.74688,0.593402
21.2015,19,19,16,16,17.0129,25.1364,0.550485,0.713478,0.544823,0.673043,0.556133
21.2017,15,19,17,16,24.2614,18.3274,0.572427,0.793519,0.636769,0.631652,0.516612
21.2084,16,17,18,15,21.3061,21.1167,0.579671,0.7305,0.585293,0.687614,0.574094
21.2131,15,18,20,19,24.4702,18.1533,0.576502,0.768338,0.627045,0.650374,0.531049
21.2134,18,18,20,16,14.1144,27.8825,0.588538,0.698739,0.614567,0.696,0.561481
21.2195,15,18,17,20,24.2223,18.3985,0.579924,0.791494,0.637565,0.635652,0.529966
21.2211,17,16,16,20,14.9755,27.0885,0.585821,0.722429,0.569811,0.692,0.601476
21.2273,15,15,18,16,15.2659,26.8276,0.590005,0.725154,0.608871,0.714526,0.570691
21.2278,20,19,18,19,18.9621,23.3563,0.568272,0.695357,0.579761,0.681263,0.556466
21.2308,20,15,16,20,14.0444,27.982,0.595736,0.657125,0.551282,0.7526,0.646308
21.2314,18,18,19,15,14.2599,27.7806,0.573488,0.700681,0.591143,0.695908,0.555185
21.2421,16,18,19,18,24.3564,18.3164,0.580005,0.748735,0.612277,0.661333,0.549881
21.2429,16,17,17,19,23.6246,19.0054,0.567186,0.749185,0.594394,0.668138,0.541468
21.2525,20,19,19,17,19.0046,23.3643,0.586328,0.685697,0.59666,0.692129,0.575459
21.2557,15,17,16,17,24.0031,18.6746,0.583408,0.772382,0.613929,0.6592,0.555483
21.2597,16,20,19,15,23.7054,18.9622,0.610974,0.768217,0.661929,0.637305,0.56262
21.2657,20,19,15,19,20.2434,22.226,0.568162,0.709074,0.590277,0.670147,0.546032
21.2698,16,18,17,18,25.6929,17.1146,0.566479,0.760778,0.621096,0.653511,0.516397
21.2724,18,15,15,18,17.5259,24.792,0.560554,0.688517,0.544222,0.731692,0.578019
21.2762,15,18,19,20,23.3735,19.3058,0.592945,0.778063,0.642198,0.643304,0.54915
21.2795,20,19,16,18,18.5304,23.8621,0.572563,0.701687,0.5781,0.677277,0.566933
21.282,18,18,19,19,17.7993,24.5538,0.59985,0.712154,0.612513,0.680791,0.587187
21.2879,16,17,18,19,25.0954,17.711,0.553173,0.743232,0.577057,0.672184,0.530214
21.2925,16,17,19,18,24.1526,18.6055,0.585022,0.734277,0.588825,0.68,0.581339
21.295,16,17,16,15,23.9648,18.7868,0.557833,0.742237,0.581859,0.679133,0.53446
21.3026,15,20,18,18,27.1314,15.8268,0.569957,0.808769,0.64691,0.614367,0.505967
21.3189,15,16,16,17,21.7027,20.9583,0.564322,0.756592,0.586559,0.678914,0.543145
21.3205,16,17,16,20,27.2811,15.7209,0.568865,0.75855,0.59735,0.660545,0.542527
21.3209,16,16,15,20,24.0101,18.7946,0.563592,0.749658,0.587652,0.675429,0.540797
21.3219,17,15,19,17,12.6478,29.4707,0.570915,0.683724,0.539179,0.741403,0.606019
21.3284,16,16,17,17,20.2128,22.3764,0.581483,0.727926,0.608753,0.696099,0.554228
21.3441,16,15,18,20,18.7243,23.8052,0.577389,0.717146,0.591209,0.7094,0.563293
21.3516,18,20,19,18,19.4097,23.1759,0.55248,0.735659,0.586281,0.649796,0.520367
21.3519,15,18,18,17,25.6795,17.2864,0.575926,0.774654,0.582524,0.649169,0.569912
21.3532,20,16,16,17,15.8969,26.4791,0.57103,0.661469,0.543427,0.743111,0.602824
21.3673,15,16,18,18,19.3788,23.2355,0.586056,0.747231,0.622222,0.683512,0.551294
21.3683,19,19,19,20,17.5351,24.9693,0.585867,0.710179,0.596045,0.670667,0.575772
21.3725,17,15,19,19,13.4069,28.8556,0.558443,0.689724,0.540651,0.731544,0.577685
21.3784,16,18,20,19,24.1755,18.7507,0.561532,0.746036,0.596054,0.661802,0.529257
21.3794,16,17,19,20,21.7658,21.0163,0.579534,0.740566,0.594427,0.672545,0.565174
21.3853,19,15,15,17,16.3633,26.1031,0.568399,0.668571,0.537716,0.75013,0.60357
21.3855,15,19,19,16,23.4572,19.4393,0.578521,0.780038,0.63009,0.639304,0.532716
21.3859,17,16,17,19,16.3937,26.0758,0.581796,0.713929,0.585626,0.700337,0.577859
21.3883,15,18,20,18,25.5321,17.4954,0.564245,0.765075,0.641908,0.653689,0.49279
21.3967,17,16,15,19,15.9886,26.4772,0.573468,0.724843,0.57006,0.691855,0.576832
21.4009,17,20,19,15,16.6157,25.8963,0.566598,0.74669,0.598871,0.648253,0.536885
21.4016,17,19,19,15,15.002,27.4136,0.573234,0.732897,0.588818,0.665319,0.558266
21.4079,17,16,15,20,16.5858,25.9379,0.55985,0.727988,0.602436,0.68781,0.51774
21.4089,18,20,19,20,19.4434,23.2553,0.54332,0.741396,0.522653,0.64384,0.562654
21.4146,19,18,20,19,17.2161,25.359,0.575257,0.690281,0.60312,0.696088,0.545622
21.4245,15,19,18,16,24.0947,18.9161,0.561077,0.786692,0.596984,0.635478,0.52914
21.4252,17,15,16,17,16.2999,26.24,0.562716,0.698821,0.562296,0.727688,0.563165
21.4294,17,20,18,16,17.3317,25.2788,0.572547,0.755372,0.604323,0.6415,0.54334
21.4381,16,18,19,15,22.5025,20.4381,0.574694,0.739301,0.589072,0.672,0.560823
21.4423,18,19,20,19,17.2971,25.3364,0.569459,0.720293,0.590052,0.666779,0.549423
21.4428,18,19,20,16,15.2686,27.2431,0.575401,0.711783,0.60544,0.677043,0.545321
21.4471,19,20,16,16,19.0425,23.7061,0.573393,0.726522,0.592365,0.655833,0.555036
21.4545,16,16,15,17,22.3888,20.5767,0.587631,0.739747,0.632717,0.687407,0.543363
21.4564,15,18,16,19,25.9854,17.2018,0.576486,0.795039,0.625631,0.634901,0.533967
21.4634,19,17,15,16,16.9262,25.7259,0.5706,0.692077,0.574918,0.70819,0.565985
21.4635,15,20,17,16,26.9266,16.3313,0.58336,0.809104,0.652987,0.616167,0.524893
21.4667,17,18,20,20,17.301,25.3801,0.568851,0.728727,0.591703,0.669739,0.546811
21.4669,15,17,16,20,25.778,17.417,0.56625,0.782684,0.609191,0.648727,0.52809
21.4692,16,18,17,20,26.1235,17.0967,0.583909,0.767222,0.662955,0.646957,0.512563
21.4712,20,18,17,19,18.0687,24.6677,0.568137,0.687464,0.559118,0.695912,0.577694
21.4751,15,18,20,16,20.6803,22.2218,0.563559,0.75855,0.599684,0.660545,0.530234
21.4931,20,16,15,17,14.7619,27.8166,0.568371,0.665684,0.55451,0.738765,0.584201
21.4959,15,16,20,19,20.9357,22.0221,0.559821,0.738337,0.560487,0.688,0.559174
21.496,17,15,20,18,12.5356,29.9137,0.584282,0.681886,0.599631,0.740923,0.567243
21.4972,19,19,18,15,16.0331,26.6303,0.571805,0.701074,0.57869,0.684308,0.564753
21.5117,19,18,18,20,17.1295,25.6284,0.581351,0.702191,0.57757,0.684696,0.585221
21.5208,15,20,20,20,29.2128,14.2946,0.567,0.8016,0.642279,0.61616,0.504573
21.5376,16,17,19,16,20.4218,22.5858,0.553506,0.727988,0.554309,0.68781,0.552708
21.539,16,16,15,15,18.9709,23.9517,0.566514,0.733139,0.588031,0.695899,0.544975
21.5403,17,16,17,20,13.8432,28.7712,0.572487,0.717,0.581094,0.69619,0.563782
21.5446,17,16,19,17,13.5449,29.0598,0.561701,0.697517,0.556415,0.71763,0.567304
21.546,19,19,20,19,18.1672,24.7203,0.538766,0.702781,0.523187,0.677726,0.554589
21.5538,19,16,17,17,13.3539,29.2572,0.5995,0.67271,0.578616,0.734617,0.623009
21.5543,16,18,17,16,23.3763,19.8427,0.567378,0.754333,0.591469,0.660364,0.544776
21.5686,16,15,18,17,18.9345,24.0431,0.572483,0.707598,0.562375,0.723325,0.583116
21.5744,16,18,18,18,25.4552,17.9286,0.580977,0.754683,0.610198,0.657422,0.553791
21.5812,20,15,17,19,13.3182,29.3439,0.628826,0.650351,0.57253,0.762127,0.695652
21.5854,16,17,15,15,23.9877,19.3285,0.570555,0.748329,0.588091,0.674892,0.553695
21.6119,20,17,19,20,16.6446,26.2784,0.578295,0.669364,0.559653,0.719818,0.598724
21.6147,17,16,18,18,14.7917,28.0244,0.592365,0.705628,0.584636,0.708878,0.600404
21.6212,17,17,19,16,15.8837,27.0111,0.568694,0.70831,0.580578,0.70019,0.556455
21.635,20,17,20,19,16.2916,26.6548,0.588057,0.66267,0.581078,0.728092,0.595878
21.6369,20,20,17,16,16.5216,26.4424,0.567507,0.704134,0.584489,0.670333,0.550385
21.6372,20,19,16,20,22.6227,20.7113,0.58007,0.707125,0.613883,0.6705,0.54653
21.6426,16,15,17,15,19.3873,23.7613,0.561239,0.706667,0.533937,0.728533,0.590442
21.6448,18,20,16,18,21.1628,22.0976,0.569283,0.751841,0.617055,0.63902,0.525544
21.6501,15,17,16,19,27.196,16.4401,0.580807,0.77925,0.642164,0.652138,0.525732
21.6536,16,16,15,19,21.288,21.9971,0.568973,0.746354,0.592467,0.679325,0.546509
21.658,16,15,15,16,19.541,23.6468,0.578813,0.721253,0.579665,0.714316,0.577935
21.6683,17,20,15,20,21.6217,21.7121,0.566374,0.785819,0.618742,0.61936,0.521466
21.6686,15,15,15,19,22.3946,20.9867,0.585184,0.75416,0.608696,0.687392,0.56266
21.6694,16,15,18,15,16.5454,26.4831,0.561422,0.701232,0.544357,0.733227,0.579806
21.671,18,18,15,15,18.9234,24.2522,0.56036,0.720897,0.574777,0.679724,0.545947
21.673,16,18,18,17,25.4895,18.0877,0.561549,0.7515,0.587933,0.660854,0.536885
21.679,19,19,15,15,17.8552,25.2712,0.57142,0.715582,0.585208,0.672703,0.55763
21.6816,18,15,18,17,14.3633,28.5566,0.587227,0.671367,0.555428,0.750338,0.623365
21.6834,18,15,15,20,14.5124,28.4201,0.582046,0.694517,0.557377,0.7222,0.608655
21.6882,16,19,18,19,26.1189,17.5257,0.571573,0.7725,0.610674,0.637474,0.536847
21.6911,18,19,20,20,17.7464,25.3969,0.564716,0.72313,0.593794,0.6635,0.536612
21.6917,17,20,17,16,15.3656,27.6347,0.590909,0.761188,0.645022,0.637833,0.541502
21.6947,17,16,16,18,17.2273,25.8917,0.559477,0.716214,0.522786,0.700293,0.597173
21.6954,17,20,19,16,16.3057,26.7587,0.571615,0.74969,0.609744,0.645167,0.536527
21.6961,20,20,16,20,21.6149,21.7723,0.595615,0.719625,0.609337,0.65408,0.582126
21.697,17,16,20,17,14.2535,28.6897,0.546917,0.692557,0.536976,0.721975,0.557576
21.7158,19,15,15,20,16.5322,26.5854,0.562111,0.677176,0.538797,0.7352,0.587471
21.7191,18,20,16,16,21.0653,22.3333,0.567941,0.745909,0.603408,0.645,0.535003
21.7212,16,18,18,20,25.9666,17.733,0.534237,0.761049,0.570498,0.650783,0.501214
21.7224,19,17,18,19,16.852,26.2979,0.565256,0.686649,0.558669,0.708046,0.572268
21.7294,19,19,17,18,17.8422,25.3811,0.566859,0.714226,0.584766,0.669957,0.549093
21.7382,20,20,19,15,17.6,25.6259,0.606209,0.692545,0.609978,0.681095,0.602239
21.7391,18,20,16,20,20.979,22.4533,0.56912,0.757773,0.617816,0.63328,0.525185
21.7425,20,20,19,16,17.5275,25.7022,0.567595,0.695182,0.569422,0.677667,0.565721
21.7449,18,18,18,16,15.9939,27.1475,0.571429,0.708467,0.58351,0.688,0.559171
21.7515,15,15,20,16,18.5484,24.7606,0.570952,0.71355,0.564703,0.723789,0.577486
21.7516,20,19,19,20,17.4298,25.8116,0.569476,0.693606,0.581913,0.6815,0.556718
21.758,17,15,15,15,13.3894,29.6198,0.5614,0.697807,0.564016,0.733013,0.558563
21.7595,20,19,18,18,18.1605,25.1405,0.573123,0.692694,0.586365,0.684766,0.55942
21.7679,15,16,15,15,18.5293,24.8103,0.585003,0.75624,0.621928,0.682734,0.549584
21.7731,20,17,20,16,14.5443,28.5642,0.563686,0.65484,0.555626,0.741524,0.573009
21.7744,19,19,17,16,16.3147,26.9033,0.570319,0.708613,0.599428,0.67687,0.541033
21.7744,16,19,18,18,27.2508,16.6298,0.585203,0.769317,0.635294,0.640511,0.540459
21.7769,15,19,20,17,25.2697,18.4957,0.577508,0.776812,0.619297,0.64,0.540164
21.7783,20,15,16,19,16.016,27.1917,0.603981,0.654406,0.584836,0.757671,0.626605
21.7828,20,20,18,15,16.867,26.4009,0.580723,0.696949,0.593372,0.677389,0.56764
21.7844,20,18,19,19,19.6884,23.7535,0.577604,0.678848,0.577874,0.703648,0.577314
21.7864,16,15,18,18,19.2538,24.1656,0.565467,0.71078,0.567985,0.718564,0.562854
21.7879,18,16,15,16,13.935,29.1652,0.566593,0.69631,0.559874,0.7176,0.573755
21.7917,18,18,20,19,17.693,25.6423,0.565886,0.70725,0.589597,0.684659,0.541908
21.7955,19,19,19,15,17.4025,25.9225,0.574266,0.696442,0.566437,0.688176,0.582377
21.7959,16,19,18,16,22.5121,21.123,0.564953,0.762951,0.614848,0.646783,0.51924
21.7987,17,18,16,16,16.34,26.9268,0.568903,0.738571,0.587752,0.668182,0.550746
21.8004,17,15,17,15,11.0514,31.8985,0.54908,0.687529,0.536264,0.7424,0.5633
21.801,18,16,20,18,13.9313,29.1941,0.571657,0.678326,0.567768,0.730146,0.575926
21.8056,15,20,16,19,26.6609,17.2443,0.574408,0.826618,0.656609,0.604606,0.507806
21.8082,19,20,20,20,17.0438,26.284,0.563424,0.718,0.590889,0.65776,0.536873
21.809,19,16,15,18,15.1261,28.0871,0.576298,0.684626,0.556677,0.721366,0.59762
21.8095,15,19,15,18,27.5237,16.4413,0.569968,0.81468,0.628228,0.618213,0.521359
21.8098,15,15,16,20,22.5251,21.1378,0.622583,0.751105,0.618897,0.6876,0.626151
21.813,15,17,20,20,24.5083,19.281,0.572952,0.7566,0.604933,0.664727,0.543329
21.8188,15,15,19,16,15.716,27.552,0.566334,0.719278,0.565315,0.719158,0.56739
21.8195,17,15,16,20,16.5694,26.7516,0.55942,0.708143,0.548971,0.7136,0.570427
21.8212,17,20,16,20,22.0427,21.6132,0.569774,0.779571,0.626704,0.62288,0.520394
21.8254,17,16,17,18,13.5553,29.5946,0.560771,0.710859,0.550725,0.704585,0.571065
21.8332,17,16,15,17,17.0914,26.2878,0.570341,0.718554,0.569591,0.700247,0.571109
21.8351,20,20,20,19,19.1883,24.3217,0.581868,0.69867,0.581967,0.671354,0.581768
21.8384,20,17,18,15,15.8935,27.4232,0.56391,0.660214,0.537498,0.737735,0.594181
21.8427,18,15,17,17,13.5013,29.6789,0.564009,0.675978,0.542066,0.745766,0.588732
21.8493,16,18,15,15,26.786,17.2115,0.568645,0.763519,0.604334,0.655816,0.535599
21.8525,16,15,19,17,18.666,24.8459,0.572535,0.702217,0.537031,0.727896,0.610358
21.8624,15,17,18,16,23.0782,20.7202,0.56364,0.755923,0.579757,0.671238,0.548394
21.8687,18,16,19,17,14.3817,28.9022,0.558719,0.680044,0.508361,0.730469,0.61597
21.8759,15,19,16,17,28.8485,15.3255,0.58099,0.803961,0.640788,0.62486,0.529862
21.8779,16,17,15,18,27.3153,16.7699,0.587682,0.758241,0.61263,0.663628,0.564114
21.8954,18,16,18,19,13.4093,29.8675,0.561592,0.6905,0.548824,0.717108,0.575302
21.9016,19,15,16,18,15.868,27.5698,0.578092,0.666978,0.560446,0.749538,0.598211
21.9098,16,17,16,16,24.1895,19.7681,0.577971,0.7455,0.597478,0.675238,0.559217
21.9194,16,17,15,17,27.3621,16.8064,0.568494,0.754937,0.595193,0.667294,0.543356
21.9199,15,16,17,19,21.6785,22.1466,0.562728,0.756935,0.57912,0.675277,0.547284
21.924,19,18,15,16,17.545,26.0377,0.569869,0.705264,0.588016,0.687818,0.551255
21.9335,19,15,19,18,13.2485,30.0926,0.576317,0.654158,0.572754,0.763077,0.580499
21.934,19,15,15,15,13.1188,30.2153,0.579116,0.662835,0.548492,0.760747,0.615237
21.9403,16,17,15,16,26.2278,17.9124,0.569729,0.751633,0.606279,0.671048,0.534932
21.9456,15,18,18,16,22.8577,21.0887,0.57214,0.771308,0.623522,0.652545,0.525644
21.9458,17,20,20,19,19.0302,24.6848,0.611948,0.753034,0.630303,0.639838,0.594949
21.9475,16,15,17,16,17.9229,25.7283,0.567048,0.709889,0.560296,0.723579,0.574156
21.9486,18,20,18,15,16.3298,27.2271,0.564093,0.732233,0.59078,0.655495,0.538585
21.9503,15,19,16,15,24.1826,19.8532,0.58135,0.797092,0.631579,0.630857,0.537699
21.9608,15,18,19,15,22.9637,21.0186,0.585947,0.761544,0.610013,0.660046,0.563444
21.9627,17,16,17,15,13.3866,30.0195,0.568766,0.701647,0.574079,0.717975,0.563125
21.9672,18,15,19,19,12.6989,30.6742,0.571702,0.672593,0.540962,0.744709,0.606072
21.9735,19,16,17,19,14.6394,28.8635,0.561036,0.678323,0.562489,0.725398,0.559438
21.9743,15,16,20,17,19.2338,24.5488,0.575018,0.731812,0.587997,0.696296,0.562185
21.9759,16,15,16,17,20.7557,23.1222,0.545381,0.718762,0.556383,0.714182,0.534063
21.9831,20,15,16,18,16.8826,26.7746,0.567894,0.651687,0.540834,0.762872,0.600034
21.9851,19,20,17,16,18.5383,25.2232,0.581231,0.721516,0.602659,0.6595,0.560314
21.9879,15,16,18,19,19.9102,23.9397,0.575805,0.750577,0.582654,0.679518,0.569299
21.99,16,16,17,16,20.4198,23.4652,0.574404,0.724704,0.584915,0.7004,0.563791
22.0049,17,20,20,16,17.0378,26.6711,0.60008,0.744136,0.638205,0.648833,0.565003
22.0089,19,16,15,20,16.0063,27.648,0.560858,0.690363,0.559644,0.712571,0.562148
22.0114,19,18,20,18,18.5451,25.2678,0.56516,0.687562,0.564507,0.699911,0.565848
22.0128,19,17,16,16,15.0191,28.5829,0.574016,0.687391,0.563742,0.712381,0.585099
22.0242,20,18,16,16,16.5312,27.1845,0.57176,0.68375,0.558554,0.703636,0.585944
22.0281,19,18,19,16,16.544,27.18,0.56872,0.686558,0.558818,0.703818,0.579286
22.0282,19,15,18,17,13.5966,29.9491,0.568878,0.655564,0.538294,0.763844,0.604895
22.0314,20,20,17,20,19.7736,24.1525,0.570103,0.714897,0.596432,0.6576,0.544437
22.0448,16,16,17,20,20.0122,23.9543,0.566137,0.737593,0.557818,0.68381,0.574231
22.0477,16,18,19,19,24.6533,19.5999,0.578774,0.75188,0.616172,0.657934,0.544057
22.0529,16,17,18,20,25.4403,18.8706,0.579745,0.746415,0.602133,0.668545,0.558573
22.0557,17,19,20,20,18.7975,25.1165,0.568611,0.742364,0.60678,0.652667,0.533062
22.0578,15,15,18,20,18.2291,25.6546,0.556174,0.738538,0.561782,0.6964,0.550688
22.0617,20,15,18,18,12.9649,30.6076,0.574554,0.643714,0.54236,0.771897,0.613369
22.0667,17,16,15,15,14.9038,28.7958,0.568439,0.712265,0.568108,0.709063,0.568785
22.0965,16,19,20,20,25.5607,18.842,0.574321,0.763429,0.610163,0.641833,0.542274
22.0988,16,16,16,15,19.2545,24.7708,0.564087,0.727237,0.563934,0.700354,0.564242
22.102,15,19,17,19,24.8948,19.4783,0.608761,0.803688,0.615385,0.622821,0.603086
22.1037,15,15,18,15,18.0343,25.9266,0.558685,0.721808,0.561076,0.71936,0.556222
22.1084,15,17,18,20,22.4754,21.7637,0.565722,0.769308,0.600579,0.656727,0.534064
