Function,T_1_1,T_1_3,T_2_1,T_2_3,M1,M2,L,ML1,SL1,ML2,SL2
19.7767,22,30,23,29,27.0163,12.9755,0.580411,0.78973,0.677908,0.560537,0.504705
19.7771,20,21,26,27,19.1964,20.3226,0.574882,0.704915,0.584387,0.652541,0.565743
19.7776,22,26,29,22,16.8891,22.4911,0.574018,0.705974,0.599538,0.627048,0.550096
19.7776,26,28,24,29,19.5489,19.9924,0.545963,0.705633,0.613845,0.609589,0.4835
19.7787,25,23,25,26,13.7565,25.4361,0.571029,0.660792,0.557322,0.669559,0.585425
19.7791,25,27,21,28,16.3631,22.9883,0.560486,0.717992,0.609587,0.606353,0.515949
19.7793,24,26,27,27,18.7832,20.715,0.567348,0.697415,0.599978,0.627053,0.536438
19.7793,28,29,20,20,18.5516,20.9327,0.567845,0.685818,0.59268,0.621294,0.543594
19.7794,22,26,27,30,20.8237,18.7982,0.584381,0.73187,0.606495,0.605373,0.564776
19.7797,22,25,26,26,18.3622,21.1113,0.580846,0.716316,0.630945,0.621587,0.534772
19.7798,23,30,20,28,26.2393,13.7115,0.572634,0.784071,0.69589,0.561838,0.47578
19.7799,29,29,28,24,14.6009,24.6452,0.573985,0.65875,0.574621,0.641143,0.573333
19.78,24,27,23,28,22.2363,17.4725,0.566304,0.724361,0.552436,0.603882,0.578811
19.7801,21,24,29,25,14.9356,24.3311,0.571055,0.706035,0.589599,0.635901,0.553446
19.7801,27,24,25,26,12.3517,26.7585,0.563587,0.648113,0.563768,0.67318,0.563391
19.7802,21,27,21,28,22.0916,17.6087,0.566562,0.781686,0.644313,0.575765,0.504267
19.7804,23,26,22,28,20.3241,19.2696,0.579459,0.732789,0.621731,0.603758,0.542302
19.7805,27,28,27,25,15.879,23.4457,0.552545,0.676,0.582043,0.632409,0.523266
19.7805,23,27,27,30,20.7515,18.8682,0.557222,0.727437,0.585226,0.602899,0.532381
19.7805,28,24,25,30,14.8864,24.3783,0.549898,0.645569,0.519562,0.671238,0.582838
19.7806,23,22,20,22,18.5335,20.9522,0.566096,0.684375,0.573331,0.661091,0.558751
19.7808,24,28,30,27,18.6697,20.8246,0.569752,0.706071,0.612871,0.613525,0.530186
19.7808,27,21,24,24,13.3567,25.8159,0.56809,0.619818,0.545703,0.721778,0.59469
19.7812,27,22,23,29,16.1559,23.1869,0.563624,0.641679,0.542338,0.687179,0.587108
19.7816,24,27,22,21,21.6509,18.0255,0.568729,0.712805,0.610544,0.614822,0.530031
19.782,22,25,25,24,17.5415,21.8868,0.554841,0.715726,0.613975,0.623097,0.5
19.7822,22,27,24,20,17.501,21.9252,0.572237,0.731893,0.62071,0.606125,0.528847
19.7823,21,24,23,24,17.0185,22.3787,0.552743,0.728551,0.580786,0.620667,0.526531
19.7823,27,24,20,25,16.5527,22.8163,0.574916,0.661195,0.585202,0.661289,0.564085
19.7825,28,22,28,29,12.8596,26.2862,0.572566,0.618321,0.542505,0.711111,0.607656
19.783,28,25,27,30,16.1702,23.177,0.555299,0.648669,0.545781,0.664,0.565391
19.7833,24,28,25,26,20.653,18.9663,0.575509,0.722306,0.591698,0.602667,0.560976
19.7834,24,25,25,23,17.6561,21.7818,0.579389,0.686083,0.588764,0.642211,0.570126
19.7834,28,22,22,24,13.1409,26.0235,0.570949,0.624582,0.545767,0.708286,0.600452
19.7834,21,29,20,29,28.2934,11.7887,0.572805,0.812279,0.665834,0.554372,0.502968
19.7836,30,24,23,27,13.8981,25.3128,0.568627,0.62614,0.560053,0.690211,0.578206
19.7839,29,29,30,27,13.036,26.1232,0.56608,0.658664,0.579475,0.64,0.55243
19.784,24,29,26,27,22.4553,17.2745,0.563803,0.7305,0.651316,0.59379,0.487792
19.7841,26,29,28,22,16.6505,22.728,0.56306,0.687409,0.595277,0.622725,0.531996
19.7846,23,29,22,21,23.6531,16.1504,0.57828,0.748342,0.651457,0.586511,0.515882
19.7847,25,27,24,22,16.2728,23.0839,0.564234,0.694306,0.587677,0.626215,0.541771
19.7848,27,30,29,26,16.2337,23.1209,0.565549,0.689365,0.607734,0.614904,0.525794
19.7848,27,27,26,26,16.496,22.8745,0.563304,0.67209,0.578755,0.638806,0.547847
19.7849,23,30,24,26,24.2853,15.5569,0.563446,0.761534,0.647399,0.574356,0.494732
19.7851,24,23,20,30,22.3072,17.4157,0.567297,0.699466,0.58608,0.636197,0.549382
19.7852,27,30,26,21,16.1464,23.2037,0.562417,0.689216,0.5945,0.616738,0.531744
19.7857,30,25,28,30,14.9621,24.3171,0.566768,0.627203,0.549876,0.682708,0.585609
19.7859,26,28,23,28,17.3284,22.0946,0.572152,0.707079,0.622645,0.608914,0.525777
19.7877,25,22,23,21,12.039,27.0671,0.537386,0.646927,0.526919,0.692697,0.549223
19.7882,26,26,30,27,13.3493,25.8371,0.613704,0.663918,0.628684,0.650992,0.598394
19.7883,27,25,26,27,14.8119,24.4633,0.556223,0.656127,0.552181,0.660409,0.560462
19.789,23,22,26,27,14.9262,24.3572,0.569516,0.673907,0.57475,0.666017,0.564159
19.789,24,27,25,24,20.143,19.4566,0.537348,0.708074,0.548463,0.616848,0.526674
19.7892,26,29,30,25,17.2924,22.1349,0.568963,0.686888,0.598504,0.621957,0.540718
19.7895,30,29,26,21,13.6592,25.5486,0.540465,0.649007,0.528361,0.649927,0.55335
19.7896,29,24,22,28,13.7963,25.4199,0.594075,0.64013,0.528247,0.676258,0.666667
19.7896,29,30,29,27,13.7345,25.4779,0.563308,0.669683,0.57089,0.627265,0.555806
19.7901,22,22,28,25,14.7451,24.5296,0.561899,0.675181,0.571453,0.668602,0.552121
19.7902,30,23,21,22,11.0845,27.9686,0.571475,0.613553,0.536144,0.713965,0.613957
19.7904,21,25,20,27,22.6515,17.1026,0.556414,0.761106,0.635866,0.594646,0.489267
19.7905,27,21,20,20,12.3217,26.8069,0.554793,0.622875,0.516612,0.722462,0.600223
19.7905,30,25,20,24,14.604,24.6629,0.56089,0.636943,0.532927,0.676,0.592168
19.7906,24,29,22,28,23.7312,16.0886,0.568956,0.748627,0.645026,0.582333,0.504883
19.7908,25,29,28,22,15.5019,23.8199,0.573163,0.699516,0.605205,0.615188,0.54312
19.7916,23,30,29,22,19.6072,19.9648,0.5671,0.732223,0.611494,0.593014,0.527607
19.7918,28,23,23,30,15.5255,23.7997,0.569138,0.642378,0.565345,0.678951,0.573341
19.7918,22,22,23,28,17.4259,22.0144,0.544749,0.700892,0.589829,0.645241,0.501472
19.792,20,26,25,21,22.0264,17.6929,0.568288,0.751371,0.625822,0.601344,0.518821
19.792,21,29,22,22,21.4489,18.2355,0.563326,0.784642,0.642195,0.569739,0.500357
19.7925,28,25,30,28,14.4996,24.765,0.569158,0.636803,0.559943,0.677125,0.579255
19.7929,20,21,26,25,20.0028,19.5957,0.612429,0.699991,0.655012,0.658055,0.570777
19.7931,28,30,28,22,18.6974,20.8225,0.573472,0.673843,0.598943,0.627155,0.54833
19.7935,30,22,22,24,10.9168,28.1327,0.566627,0.606296,0.527137,0.726857,0.615578
19.7938,27,28,24,22,17,22.4184,0.566537,0.6795,0.584691,0.630806,0.548599
19.7939,21,30,20,22,25.3379,14.5856,0.560898,0.80625,0.666615,0.556056,0.479927
19.7942,24,22,30,25,16.3718,23.0092,0.58391,0.644786,0.573499,0.693239,0.595381
19.7943,21,23,28,25,16.4496,22.9363,0.587601,0.699295,0.606392,0.645744,0.569645
19.795,21,28,25,22,17.8317,21.6395,0.561751,0.75922,0.634173,0.586866,0.50149
19.7957,24,25,27,30,19.2702,20.2895,0.596354,0.694024,0.558077,0.632,0.632783
19.796,28,24,20,29,18.0711,21.4165,0.577545,0.658159,0.583805,0.659712,0.570974
19.7964,26,21,28,25,13.5752,25.6408,0.577186,0.620614,0.537467,0.721761,0.623923
19.797,23,27,20,30,26.2052,13.7768,0.569512,0.756589,0.64398,0.585043,0.507546
19.7974,22,26,20,27,21.5304,18.1694,0.544057,0.755139,0.630168,0.592366,0.471145
19.7976,21,23,21,28,17.7631,21.7088,0.588043,0.735971,0.612473,0.617867,0.565846
19.7981,21,27,28,28,19.3421,20.2265,0.563046,0.749143,0.634429,0.593882,0.502941
19.7982,20,21,27,29,23.4001,16.4144,0.562478,0.705645,0.576328,0.650336,0.549197
19.7984,26,29,24,24,18.5739,20.9488,0.566436,0.704812,0.593557,0.6088,0.541296
19.7985,21,28,28,23,16.5941,22.8087,0.566992,0.748205,0.64128,0.592948,0.503948
19.7987,23,25,30,21,16.0196,23.3489,0.57088,0.677041,0.58888,0.652959,0.552808
19.7987,23,30,29,30,23.5115,16.3108,0.572341,0.749479,0.622289,0.58016,0.530252
19.8,22,22,24,22,15.0574,24.2554,0.571644,0.682982,0.555589,0.664436,0.588021
19.8,21,28,27,27,20.5359,19.1087,0.563237,0.762,0.632558,0.583482,0.507113
19.8003,24,27,23,22,21.1133,18.5669,0.575796,0.711202,0.610275,0.615508,0.5438
19.8008,23,26,24,28,20.3694,19.2667,0.60474,0.724655,0.630506,0.609091,0.581411
19.801,20,22,21,22,20.4965,19.1475,0.566295,0.725851,0.619718,0.635927,0.516333
19.801,24,21,22,23,15.8049,23.5552,0.562793,0.656212,0.538867,0.689495,0.588548
19.8013,27,30,27,22,16.22,23.1657,0.585381,0.687978,0.615317,0.617352,0.556967
19.8015,22,30,27,30,23.6543,16.182,0.563877,0.773609,0.600791,0.568533,0.534181
19.8016,24,26,26,30,21.297,18.3968,0.564589,0.70741,0.602414,0.618269,0.529685
19.8018,28,26,25,28,15.9787,23.3933,0.581179,0.659277,0.573735,0.651152,0.588866
19.8018,21,28,29,26,18.8974,20.6514,0.566437,0.750823,0.616469,0.590261,0.524083
19.8031,23,25,21,29,22.3626,17.3986,0.567919,0.728655,0.589443,0.609736,0.548568
19.8031,24,22,23,21,16.584,22.8273,0.575211,0.658588,0.569674,0.683156,0.581178
19.804,25,30,30,28,17.2622,22.1919,0.574575,0.714046,0.608944,0.599676,0.542553
19.8042,22,30,22,29,25.1152,14.8148,0.531365,0.794536,0.642534,0.558174,0.445799
19.8045,29,21,23,27,11.8018,27.3225,0.561956,0.609626,0.518733,0.727351,0.614614
19.8049,24,28,21,24,20.1734,19.4587,0.569288,0.733615,0.618543,0.596,0.525987
19.8049,29,25,27,22,12.4902,26.6767,0.677249,0.624315,0.67433,0.692984,0.680851
19.8052,22,20,20,30,18.2971,21.2221,0.573643,0.695722,0.596491,0.658327,0.551791
19.8055,29,25,24,24,13.1844,26.0255,0.582732,0.635829,0.521624,0.678968,0.650911
19.8056,24,25,25,26,18.6187,20.9206,0.569719,0.692554,0.589829,0.635302,0.550285
19.8063,22,27,30,30,19.0318,20.5338,0.58134,0.730068,0.615879,0.603014,0.551203
19.8068,23,29,20,26,25.9209,14.063,0.576664,0.768696,0.634561,0.573296,0.529453
19.807,28,29,27,26,18.3271,21.1972,0.56707,0.675691,0.579407,0.627268,0.554986
19.8073,30,28,20,28,16.722,22.7057,0.551397,0.670114,0.55877,0.631086,0.543879
19.8075,26,21,24,30,15.4647,23.8874,0.573123,0.642047,0.560335,0.693193,0.58712
19.8076,22,21,25,26,16.6939,22.7326,0.555368,0.677867,0.54787,0.670982,0.563008
19.8076,22,21,27,30,17.7284,21.761,0.562595,0.679696,0.556068,0.665965,0.5692
19.8081,22,22,24,27,18.1187,21.3952,0.540104,0.694634,0.561261,0.650852,0.519207
19.8081,24,26,26,29,20.6068,19.0578,0.591095,0.70527,0.605923,0.620271,0.577428
19.8083,24,29,29,30,22.6748,17.1154,0.56622,0.725496,0.591874,0.596055,0.543502
19.8084,22,22,29,22,13.4678,25.765,0.576299,0.664949,0.592763,0.680436,0.558909
19.8091,27,23,20,26,17.6167,21.8687,0.572754,0.653859,0.574629,0.672271,0.570741
19.8092,26,29,30,28,16.8338,22.6045,0.580263,0.692731,0.612026,0.616333,0.550049
19.8098,26,22,25,22,12.2747,26.8886,0.560024,0.632209,0.532919,0.705455,0.591048
19.8101,27,21,22,23,13.5922,25.6514,0.591131,0.623331,0.541172,0.718654,0.651336
19.8102,27,28,23,29,18.9914,20.5795,0.571889,0.696641,0.602958,0.614468,0.542713
19.8104,27,24,25,29,13.9968,25.272,0.55719,0.654,0.538616,0.665472,0.576798
19.8108,23,23,25,25,16.7093,22.7244,0.565529,0.683231,0.583379,0.654496,0.547658
19.811,21,27,21,23,19.7229,19.8938,0.580925,0.769257,0.652121,0.584305,0.52201
19.8115,23,24,23,29,18.2951,21.2361,0.581532,0.710087,0.611315,0.62656,0.553741
19.8116,23,26,29,26,18.0124,21.5019,0.568992,0.701182,0.593937,0.626585,0.54563
19.8117,23,30,22,26,23.8836,15.9864,0.57985,0.770316,0.672566,0.569534,0.504777
19.8119,30,26,27,27,13.3535,25.8793,0.556657,0.632531,0.54972,0.674687,0.564317
19.8123,26,30,20,20,18.2901,21.2423,0.566537,0.720387,0.627294,0.596114,0.51195
19.8126,22,23,25,21,16.3033,23.1093,0.568212,0.687558,0.579131,0.656,0.557342
19.8135,27,21,26,21,11.2685,27.841,0.55123,0.608619,0.524221,0.739048,0.584533
19.8137,22,25,26,27,18.7382,20.8241,0.573579,0.718605,0.607861,0.619465,0.54229
19.8139,30,21,22,25,11.9719,27.181,0.568582,0.599683,0.526112,0.74055,0.621545
19.8141,29,21,23,28,12.8455,26.3608,0.569027,0.611504,0.533333,0.724,0.612088
19.8143,21,29,29,22,18.9593,20.6175,0.581493,0.752204,0.645878,0.587594,0.527043
19.8143,25,30,24,28,19.2073,20.3845,0.562886,0.735968,0.620033,0.585405,0.513911
19.815,22,29,25,23,20.5225,19.1504,0.564973,0.755894,0.654969,0.583252,0.490042
19.8155,27,22,27,29,13.4623,25.7839,0.590624,0.6304,0.518874,0.699214,0.674121
19.8157,27,28,25,22,14.7902,24.5368,0.553977,0.676353,0.575612,0.633433,0.532437
19.8166,28,27,21,23,16.2314,23.1846,0.584345,0.670466,0.587959,0.639878,0.580682
19.8172,21,21,24,23,15.5447,23.8309,0.571639,0.688472,0.579149,0.666916,0.564052
19.8175,28,29,28,30,20.3967,19.2734,0.569033,0.680186,0.592433,0.622137,0.546476
19.8182,23,29,26,22,22.3211,17.4669,0.570413,0.734034,0.634312,0.595014,0.515107
19.8192,25,25,30,22,12.9242,26.2966,0.570724,0.655846,0.565687,0.667541,0.576057
19.8195,27,21,26,29,14.1129,25.1805,0.568985,0.624201,0.537866,0.711646,0.605068
19.8197,23,26,24,26,21.3676,18.3656,0.582217,0.720155,0.622228,0.613046,0.545949
19.8201,22,30,20,22,26.6165,13.4353,0.568409,0.7875,0.658979,0.56338,0.496647
19.8203,28,27,28,28,16.1084,23.3074,0.564334,0.659314,0.57401,0.647412,0.554398
19.8203,29,24,22,30,14.4226,24.8911,0.58116,0.643913,0.556847,0.671111,0.607416
19.8207,24,29,29,23,21.1321,18.5886,0.569917,0.71088,0.607686,0.608345,0.534679
19.8209,24,27,21,28,23.8328,16.0521,0.561556,0.732282,0.623592,0.598706,0.507205
19.8214,24,26,24,20,17.0253,22.4482,0.61804,0.6931,0.65625,0.634065,0.58
19.8215,30,27,21,24,13.961,25.3271,0.569921,0.651298,0.580921,0.653455,0.558245
19.8219,22,24,22,28,18.4781,21.0843,0.569294,0.726709,0.61975,0.617548,0.523822
19.8223,27,28,29,30,16.6779,22.7762,0.573695,0.679467,0.588605,0.627493,0.559242
19.8224,25,30,26,24,17.1629,22.3208,0.578658,0.720143,0.619064,0.596778,0.542606
19.8226,22,27,24,29,22.7665,17.057,0.55659,0.752866,0.608511,0.589431,0.512262
19.8227,24,28,21,22,22.2976,17.4976,0.555142,0.729154,0.614833,0.599642,0.501762
19.8228,20,21,21,24,20.2772,19.3959,0.56164,0.719139,0.583394,0.644593,0.541077
19.8228,22,25,28,23,17.1699,22.3151,0.565275,0.701716,0.582744,0.633886,0.548555
19.823,29,30,28,22,12.3195,26.872,0.57687,0.663458,0.592329,0.634479,0.561205
19.8231,27,26,26,23,14.7066,24.6297,0.572119,0.657291,0.573079,0.657512,0.571115
19.8232,23,22,24,27,17.6989,21.8189,0.542547,0.681026,0.56839,0.659896,0.516241
19.824,30,26,29,30,11.9964,27.1777,0.565818,0.632799,0.559671,0.672716,0.572529
19.8241,28,26,25,26,16.8744,22.5952,0.582387,0.655467,0.584723,0.655754,0.579931
19.8242,30,22,24,30,13.974,25.3201,0.578667,0.612375,0.545455,0.713763,0.619259
19.8248,26,23,23,26,15.2179,24.1527,0.584015,0.655724,0.579595,0.672407,0.588732
19.8253,26,30,26,27,18.8792,20.7141,0.589723,0.713238,0.603333,0.598857,0.577444
19.8259,22,24,22,27,17.7019,21.8212,0.566361,0.724336,0.60794,0.619707,0.528515
19.8261,22,26,28,27,19.9594,19.7009,0.572932,0.72106,0.619731,0.613863,0.53092
19.8269,21,30,29,23,18.9447,20.6556,0.565549,0.765133,0.633438,0.576783,0.510484
19.8269,25,24,24,26,15.3974,23.9881,0.5768,0.673694,0.591413,0.653246,0.561988
19.8275,27,24,23,30,16.0233,23.4014,0.580301,0.661992,0.588942,0.657397,0.571239
19.8277,28,27,26,22,15.6771,23.7269,0.563562,0.653739,0.525858,0.655631,0.602951
19.8285,21,28,23,27,22.2335,17.5692,0.561307,0.780729,0.643276,0.573353,0.495511
19.8286,25,30,23,20,16.6139,22.8486,0.570987,0.722854,0.585492,0.596229,0.557726
19.8286,22,28,22,21,19.5583,20.0826,0.564377,0.753736,0.640569,0.588511,0.499475
19.8288,24,24,26,21,17.3101,22.1949,0.55353,0.668484,0.578508,0.663248,0.52766
19.8298,24,24,21,25,18.1645,21.3942,0.56557,0.694821,0.571174,0.638413,0.560121
19.8298,24,23,22,21,17.1405,22.3562,0.563146,0.672127,0.574079,0.665062,0.551793
19.8298,29,28,27,26,13.7794,25.5139,0.557826,0.65679,0.550078,0.645449,0.565795
19.8301,23,26,20,23,22.1891,17.614,0.570253,0.729563,0.611079,0.608126,0.533517
19.8302,26,28,25,20,14.4857,24.851,0.568593,0.683977,0.584185,0.629818,0.553292
19.8307,26,30,28,28,18.3078,21.2613,0.568595,0.708364,0.615794,0.601946,0.526014
19.8308,22,29,24,24,21.4449,18.3144,0.566056,0.762643,0.635953,0.579086,0.50828
19.8309,20,23,22,21,22.9108,16.9374,0.608737,0.7305,0.627219,0.628248,0.591575
19.8311,30,27,21,23,13.98,25.3278,0.565558,0.649447,0.560854,0.655756,0.570566
19.8312,25,30,26,23,16.8216,22.6585,0.559952,0.718071,0.613188,0.59849,0.512463
19.8312,21,21,20,20,15.5063,23.8941,0.573996,0.697385,0.536817,0.662462,0.61185
19.8329,22,25,23,26,21.4477,18.3159,0.556061,0.728622,0.625566,0.613206,0.493652
19.833,29,27,21,23,14.6053,24.7441,0.576204,0.65965,0.565941,0.647817,0.58689
19.8343,20,23,21,21,22.6261,17.2115,0.566721,0.735149,0.614108,0.625133,0.523704
19.8345,28,29,25,27,17.8688,21.6812,0.570731,0.68365,0.585783,0.62042,0.556178
19.8351,22,22,24,21,15.7041,23.7159,0.589474,0.680652,0.567127,0.667303,0.612589
19.8352,22,23,20,28,19.7362,19.9281,0.578785,0.724222,0.614756,0.6236,0.545742
19.8353,29,22,21,27,13.1681,26.0987,0.563164,0.623474,0.541435,0.704974,0.588486
19.8358,29,26,27,26,12.3438,26.874,0.570274,0.640007,0.561375,0.669169,0.579928
19.8358,25,23,23,21,12.9108,26.3414,0.576503,0.656683,0.575588,0.677381,0.577488
19.8359,21,28,20,24,21.6486,18.1329,0.562583,0.788192,0.661722,0.570471,0.483741
19.8362,22,23,30,30,16.238,23.2164,0.579271,0.68939,0.591158,0.648,0.567736
19.8364,23,21,27,21,15.3164,24.0827,0.560123,0.647193,0.543435,0.702781,0.578744
19.8364,24,29,30,26,19.3633,20.2808,0.568242,0.713524,0.607496,0.605408,0.532459
19.8364,22,26,27,20,16.3799,23.0837,0.554651,0.709174,0.599909,0.625806,0.511966
19.8366,28,30,27,21,17.6566,21.8846,0.573001,0.674935,0.619546,0.62661,0.527771
19.8379,21,24,20,20,17.8429,21.7121,0.564329,0.732,0.584635,0.620828,0.545812
19.8382,30,23,23,29,13.593,25.7053,0.571161,0.621399,0.539263,0.698843,0.607829
19.8383,28,27,23,27,17.7703,21.781,0.569377,0.672133,0.589381,0.636563,0.549628
19.8383,25,21,20,23,13.4956,25.7969,0.565044,0.650925,0.552649,0.692636,0.578733
19.8385,24,23,25,30,17.3688,22.1587,0.569248,0.681347,0.571481,0.650623,0.567024
19.8387,20,22,21,25,22.8034,17.0535,0.586123,0.733604,0.613252,0.628389,0.561481
19.839,25,23,24,30,15.3988,24.0102,0.570356,0.672435,0.58791,0.656262,0.552603
19.839,23,22,25,24,15.0728,24.3165,0.599267,0.670744,0.605785,0.671286,0.592515
19.839,29,26,29,21,10.5668,28.5498,0.591207,0.625779,0.577817,0.687488,0.606302
19.8397,22,28,28,28,20.9866,18.7623,0.576543,0.744,0.633914,0.591771,0.527507
19.8399,28,22,22,23,13.1996,26.078,0.57313,0.622634,0.547532,0.711495,0.603327
19.8404,29,21,25,27,10.8708,28.2668,0.571893,0.604681,0.531827,0.733694,0.620999
19.8405,27,30,29,30,17.3849,22.1472,0.563931,0.696985,0.607921,0.607893,0.52302
19.8408,27,28,24,28,17.4674,22.0704,0.573119,0.691364,0.601226,0.618857,0.546529
19.842,23,20,22,29,16.0514,23.403,0.563078,0.671921,0.569343,0.677138,0.556639
19.8423,24,27,20,22,21.7512,18.0491,0.56028,0.722845,0.629617,0.607385,0.497265
19.8426,21,29,22,20,20.425,19.2954,0.578217,0.779717,0.674183,0.572941,0.501686
19.8427,27,28,28,30,18.3363,21.258,0.637317,0.682544,0.562249,0.625014,0.719298
19.8428,22,26,26,30,20.6399,19.0939,0.525874,0.736,0.627566,0.602746,0.433155
19.8431,28,28,28,30,18.2826,21.3091,0.556918,0.671614,0.568323,0.632338,0.545629
19.8433,24,28,22,25,22.5374,17.3124,0.596307,0.731822,0.613799,0.596788,0.5809
19.8437,25,22,29,30,14.8281,24.5557,0.574808,0.647186,0.558795,0.68461,0.592013
19.844,21,30,27,20,19.709,19.9708,0.567438,0.767162,0.637138,0.576571,0.509786
19.8446,22,21,23,21,16.6289,22.8656,0.571955,0.673622,0.55158,0.679467,0.593386
19.8446,25,26,29,27,14.8764,24.512,0.569182,0.678326,0.593173,0.640366,0.545534
19.8447,29,25,26,25,13.3355,25.9597,0.565666,0.632387,0.521073,0.681984,0.615239
19.8448,27,22,22,22,13.1283,26.1545,0.565996,0.630554,0.544585,0.705309,0.590589
19.8456,21,29,25,24,19.5953,20.0808,0.552013,0.775018,0.633166,0.574171,0.486895
19.8456,22,29,21,30,25.1878,14.827,0.57015,0.790817,0.687794,0.562521,0.4786
19.8459,21,23,29,30,17.2102,22.3219,0.587587,0.706965,0.630064,0.63659,0.547594
19.846,23,30,28,28,21.7837,18.0256,0.581877,0.7492,0.664466,0.580865,0.513412
19.8463,28,24,23,29,15.9666,23.4909,0.560241,0.649333,0.556533,0.66816,0.564224
19.8469,30,25,21,23,12.3062,26.9309,0.571651,0.632426,0.563965,0.681496,0.580296
19.8472,21,26,26,27,18.6095,21.0099,0.573319,0.744736,0.622993,0.60055,0.530308
19.8472,21,24,27,22,15.7473,23.6987,0.559295,0.707,0.583652,0.637153,0.536112
19.8474,27,22,25,29,14.6555,24.7248,0.578969,0.635955,0.511302,0.693197,0.654991
19.8475,21,20,24,30,16.5145,22.9787,0.561966,0.694278,0.567574,0.661673,0.556439
19.8479,23,22,24,23,15.2599,24.1581,0.579768,0.672026,0.596173,0.670991,0.562727
19.8482,29,24,20,25,13.624,25.6955,0.540642,0.639949,0.497336,0.678479,0.588699
19.8485,30,26,27,30,14.0651,25.2816,0.565049,0.637857,0.543205,0.667463,0.588762
19.8485,21,23,20,30,22.0349,17.7945,0.564282,0.745558,0.609954,0.610623,0.524482
19.8485,28,27,23,22,17.0019,22.5227,0.573069,0.662467,0.56715,0.647508,0.579213
19.8485,27,30,30,26,17.0676,22.461,0.583979,0.686261,0.536458,0.617315,0.630769
19.8486,25,27,24,27,16.5847,22.9149,0.566852,0.704831,0.617225,0.616059,0.520085
19.8486,26,29,29,22,14.9954,24.408,0.569442,0.684203,0.593915,0.625275,0.544912
19.8488,29,27,20,28,18.367,21.241,0.569323,0.672176,0.584288,0.634353,0.554612
19.8488,23,29,24,23,22.8299,17.0483,0.557943,0.74444,0.649372,0.588201,0.48051
19.8491,24,29,21,24,23.2234,16.6793,0.575162,0.743872,0.635354,0.5864,0.52352
19.8493,22,30,22,25,24.0529,15.9002,0.568076,0.785045,0.658445,0.563862,0.497154
19.8498,26,22,23,27,14.0192,25.3272,0.570653,0.648331,0.551001,0.683965,0.591956
19.8501,25,21,25,23,11.9152,27.3044,0.569585,0.635328,0.542433,0.709084,0.600581
19.8504,26,21,24,21,13.129,26.1648,0.599051,0.623695,0.566195,0.722438,0.638025
19.8512,24,24,25,21,15.5594,23.8831,0.577218,0.671851,0.593435,0.660239,0.560548
19.8514,30,26,24,22,13.2674,26.0367,0.55719,0.631208,0.556849,0.679111,0.557576
19.8515,22,29,20,22,25.1821,14.8438,0.568036,0.776389,0.659892,0.572174,0.493448
19.8516,25,21,27,27,12.4801,26.7767,0.57219,0.637654,0.539017,0.702559,0.609186
19.8519,30,27,24,24,13.3787,25.9331,0.574365,0.643167,0.564475,0.661455,0.584953
19.8521,28,27,27,25,15.6831,23.7686,0.562228,0.656547,0.564758,0.651429,0.559599
19.8526,26,28,20,28,20.7061,19.0507,0.572004,0.717871,0.633866,0.601371,0.515873
19.8529,24,29,21,26,24.5676,15.4236,0.564706,0.748333,0.575213,0.583099,0.555735
19.8532,27,22,27,25,12.1867,27.0553,0.564213,0.622667,0.523824,0.711504,0.611216
19.8532,25,24,23,30,16.6941,22.821,0.563965,0.685537,0.589766,0.640889,0.538615
19.8533,27,27,23,26,17.5667,22.0015,0.563607,0.681504,0.575473,0.630925,0.551965
19.8533,29,28,24,27,15.8587,23.6061,0.572794,0.667136,0.587519,0.635741,0.557954
19.8547,28,21,20,29,18.7409,20.9011,0.573503,0.630886,0.583333,0.702159,0.561404
19.8551,23,22,29,22,12.6947,26.5817,0.568836,0.652884,0.530417,0.689891,0.610973
19.8552,21,22,27,23,14.3206,25.0546,0.572324,0.68773,0.576151,0.661766,0.568482
19.8553,29,28,22,23,15.4399,24.0033,0.575398,0.665457,0.578926,0.638933,0.571828
19.8554,26,21,28,29,14.679,24.7182,0.603418,0.628523,0.537705,0.708673,0.678092
19.8554,24,24,20,29,23.0382,16.8653,0.562579,0.70756,0.595867,0.626432,0.531348
19.8563,28,28,25,23,14.8962,24.5159,0.567513,0.66727,0.585937,0.639052,0.548865
19.8564,22,30,25,28,23.1588,16.754,0.571836,0.778062,0.663268,0.566703,0.499147
19.8565,23,28,24,23,19.2823,20.3959,0.574111,0.734095,0.62457,0.597926,0.529555
19.8567,29,21,21,22,11.7466,27.4756,0.587719,0.60519,0.54712,0.738415,0.639073
19.8568,27,28,25,26,15.502,23.9479,0.563014,0.684203,0.572918,0.625275,0.55336
19.8569,27,30,29,21,16.0754,23.4093,0.584489,0.679839,0.609682,0.624227,0.559762
19.8569,21,21,29,26,14.6362,24.7615,0.58103,0.676487,0.578723,0.674327,0.583425
19.8572,22,24,21,23,16.9091,22.6267,0.567555,0.719009,0.603735,0.625748,0.533968
19.8573,29,23,24,30,14.1269,25.2406,0.583414,0.629871,0.537815,0.690361,0.636427
19.8574,24,22,26,26,16.4289,23.0782,0.561847,0.659508,0.546807,0.677895,0.577751
19.8576,23,27,20,29,25.5605,14.5001,0.605483,0.754259,0.684896,0.586745,0.538462
19.8581,21,22,22,29,19.868,19.8488,0.58448,0.722632,0.59671,0.630838,0.572956
